"%Acm. Venda";"Código Empresa";"Empresa : Nível 4";"Venda Quantidade";"Venda Itens";"Unitário Médio";"Venda Valor";"Venda % Partic.";"Promoções Valor Venda";"Promoc. % Partic.";"% Partic. Prom./Vda.";"Lucratividade Unit.";"Lucratividade Valor";"Lucrat. % Partic.";"Lucrat. Marg %";"% Mark Up";"% Mark Down";"Custo Bruto";"Custo Líquido";"Despesa Venda";"Compror";"Comissão";"Impostos Venda";"Valor IBS  Municipal";"Valor IBS  Estadual";"Valor CBS";"Valor IS";"Contribuição Valor";"Contrib. % Partic.";"Contrib. Marg %*";"Peso Bruto";"Peso Brt %Partic.";"Peso Líquido";"Volume M ³";"Valor Venda Por M³";"Despesa Fixa";"Desconto Fixo";"Vlr Descto Fora de NF"
"74,38";"14";"14 - CASCADURA : PERECIVEIS \ PADARIA \ PADARIA INDUSTRIALIZADA \ PAO FOLHA IND";"238,000";"9";"14,72";"3.503,31";"0,00";"491,08";"0,00";"14,02";"4,36";"1.037,83";"0,01";"29,62";"49,53";"33,13";"2.342,82";"2.174,76";"0,00";"0,00";"0,00";"290,72";"0,00";"0,25";"2,65";"0,00";"1.037,83";"0,01";"32,31";"77,810";"0,00";"9,360";"0,000";"0,000";"0,00";"0,00";"0,00"
"74,39";"14";"14 - CASCADURA : PERECIVEIS \ PADARIA \ PADARIA INDUSTRIALIZADA \ PAO HAMBURGUER IND";"390,000";"9";"14,22";"5.545,40";"0,01";"0,00";"0,00";"0,00";"4,31";"1.682,71";"0,01";"30,34";"52,28";"34,33";"3.641,62";"3.349,74";"0,00";"0,00";"0,00";"512,95";"0,00";"0,67";"6,09";"0,00";"1.682,71";"0,01";"33,44";"167,373";"0,00";"13,600";"0,000";"0,000";"0,00";"0,00";"0,00"
"74,39";"14";"14 - CASCADURA : PERECIVEIS \ PADARIA \ PADARIA INDUSTRIALIZADA \ PAO HOT DOG IND";"59,000";"2";"11,66";"688,03";"0,00";"0,00";"0,00";"0,00";"3,69";"217,72";"0,00";"31,64";"55,58";"35,73";"442,23";"406,67";"0,00";"0,00";"0,00";"63,64";"0,00";"0,05";"0,46";"0,00";"217,72";"0,00";"34,87";"22,254";"0,00";"2,600";"0,000";"0,000";"0,00";"0,00";"0,00"
"74,39";"14";"14 - CASCADURA : PERECIVEIS \ PADARIA \ PADARIA INDUSTRIALIZADA \ PAO SIRIO IND";"10,000";"4";"18,35";"183,50";"0,00";"0,00";"0,00";"0,00";"6,01";"60,05";"0,00";"32,72";"58,52";"36,92";"115,76";"106,47";"0,00";"0,00";"0,00";"16,97";"0,00";"0,01";"0,12";"0,00";"60,05";"0,00";"36,06";"3,782";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"74,39";"14";"14 - CASCADURA : PERECIVEIS \ PADARIA \ PADARIA INDUSTRIALIZADA \ PAO SOVADO IND";"65,000";"2";"11,56";"751,67";"0,00";"0,00";"0,00";"0,00";"3,29";"213,56";"0,00";"28,41";"47,56";"32,23";"509,39";"468,58";"0,00";"0,00";"0,00";"69,53";"0,00";"0,02";"0,21";"0,00";"213,56";"0,00";"31,31";"22,759";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"74,39";"14";"14 - CASCADURA : PERECIVEIS \ PADARIA \ PADARIA INDUSTRIALIZADA \ SALGADOS";"3,530";"2";"69,90";"246,74";"0,00";"0,00";"0,00";"0,00";"32,48";"114,64";"0,00";"46,46";"104,92";"51,20";"120,41";"109,28";"0,00";"0,00";"0,00";"22,82";"0,00";"0,00";"0,04";"0,00";"114,64";"0,00";"51,20";"0,000";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"74,39";"14";"14 - CASCADURA : PERECIVEIS \ PADARIA \ PADARIA INDUSTRIALIZADA \ TAPIOCA";"3,000";"1";"14,32";"42,95";"0,00";"0,00";"0,00";"0,00";"3,34";"10,03";"0,00";"23,35";"49,29";"33,02";"28,77";"20,37";"0,00";"0,00";"0,00";"12,56";"0,00";"0,00";"0,00";"0,00";"10,03";"0,00";"33,00";"0,675";"0,00";"0,594";"0,020";"2.147,500";"0,00";"0,00";"0,00"
"74,39";"14";"14 - CASCADURA : PERECIVEIS \ PEIXARIA \ CRUSTACEOS \ CRUSTACEOS";"51,000";"2";"31,48";"1.605,30";"0,00";"0,00";"0,00";"0,00";"9,83";"501,22";"0,00";"31,22";"87,88";"46,77";"854,43";"683,01";"0,00";"0,00";"0,00";"421,07";"0,00";"0,03";"0,39";"0,00";"501,22";"0,00";"42,32";"0,000";"0,00";"31,800";"0,000";"0,000";"0,00";"0,00";"0,00"
"74,41";"14";"14 - CASCADURA : PERECIVEIS \ PEIXARIA \ PEIXES \ PEIXE FILE";"528,272";"9";"23,13";"12.219,79";"0,02";"3.860,03";"0,01";"31,59";"6,88";"3.632,15";"0,02";"29,72";"46,98";"31,97";"8.313,69";"7.731,72";"0,00";"0,00";"0,00";"855,92";"0,00";"0,06";"0,66";"0,00";"3.632,15";"0,02";"31,96";"229,925";"0,00";"200,200";"0,000";"0,000";"0,00";"0,00";"0,00"
"74,41";"14";"14 - CASCADURA : PERECIVEIS \ PEIXARIA \ PEIXES \ PEIXE POSTA";"70,000";"2";"24,10";"1.686,97";"0,00";"0,00";"0,00";"0,00";"7,73";"540,77";"0,00";"32,06";"53,44";"34,83";"1.099,41";"1.013,17";"0,00";"0,00";"0,00";"133,03";"0,00";"0,00";"0,00";"0,00";"540,77";"0,00";"34,80";"0,000";"0,00";"56,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"74,41";"14";"14 - CASCADURA : PERECIVEIS \ PEIXARIA \ PEIXES \ PEIXES EMPANADOS";"2,000";"1";"44,98";"89,96";"0,00";"0,00";"0,00";"0,00";"19,95";"39,90";"0,00";"44,35";"115,52";"53,60";"41,74";"41,74";"0,00";"0,00";"0,00";"8,32";"0,00";"0,08";"0,74";"0,00";"39,90";"0,00";"48,87";"0,000";"0,00";"1,200";"0,000";"0,000";"0,00";"0,00";"0,00"
"74,41";"14";"14 - CASCADURA : PERECIVEIS \ SALGADOS \ BACALHAU \ BACALHAU";"1,908";"1";"149,00";"284,29";"0,00";"0,00";"0,00";"0,00";"44,81";"85,50";"0,00";"30,07";"79,84";"44,39";"158,08";"138,95";"0,00";"0,00";"0,00";"59,84";"0,00";"0,00";"0,00";"0,00";"85,50";"0,00";"38,09";"0,000";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"74,41";"14";"14 - CASCADURA : PERECIVEIS \ SALGADOS \ BACALHAU \ BACALHAU DESSALGADO";"0,210";"1";"199,00";"41,79";"0,00";"0,00";"0,00";"0,00";"140,86";"29,58";"0,00";"70,78";"";"100,00";"0,00";"0,00";"0,00";"0,00";"0,00";"12,21";"0,00";"0,00";"0,00";"0,00";"29,58";"0,00";"100,02";"0,210";"0,00";"0,210";"0,000";"0,000";"0,00";"0,00";"0,00"
"74,41";"14";"14 - CASCADURA : PERECIVEIS \ SALGADOS \ BACALHAU \ PEIXE TIPO BACALHAU";"5,781";"1";"59,98";"346,75";"0,00";"0,00";"0,00";"0,00";"8,23";"47,57";"0,00";"13,72";"34,76";"25,79";"257,31";"226,18";"0,00";"0,00";"0,00";"73,00";"0,00";"0,06";"0,54";"0,00";"47,57";"0,00";"17,38";"0,000";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"74,42";"14";"14 - CASCADURA : PERECIVEIS \ SALGADOS \ BACON \ BACON BARRIGA";"243,593";"4";"40,11";"9.769,85";"0,01";"3.770,43";"0,01";"38,59";"10,56";"2.573,40";"0,01";"26,34";"55,64";"35,75";"6.277,28";"5.046,85";"0,00";"0,00";"0,00";"2.149,60";"0,00";"0,00";"0,00";"0,00";"2.573,40";"0,01";"33,77";"205,107";"0,00";"205,107";"0,000";"0,000";"0,00";"0,00";"0,00"
"74,43";"14";"14 - CASCADURA : PERECIVEIS \ SALGADOS \ BACON \ BACON PERNIL";"323,936";"1";"31,88";"10.327,84";"0,01";"10.328,48";"0,01";"100,01";"8,03";"2.600,01";"0,01";"25,17";"47,67";"32,28";"6.994,00";"5.455,32";"0,00";"0,00";"0,00";"2.272,51";"0,00";"0,00";"0,00";"0,00";"2.600,01";"0,01";"32,28";"323,936";"0,01";"323,936";"0,000";"0,000";"0,00";"0,00";"0,00"
"74,45";"14";"14 - CASCADURA : PERECIVEIS \ SALGADOS \ CHARQUE \ CHARQUE DIANTEIRO";"408,383";"4";"28,97";"11.829,70";"0,02";"7.030,17";"0,01";"59,43";"8,39";"3.427,75";"0,02";"28,98";"47,13";"32,03";"8.040,30";"7.321,14";"0,00";"0,00";"0,00";"1.080,81";"0,00";"0,00";"0,00";"0,00";"3.427,75";"0,02";"31,89";"290,210";"0,01";"273,183";"0,000";"0,000";"0,00";"0,00";"0,00"
"74,46";"14";"14 - CASCADURA : PERECIVEIS \ SALGADOS \ CHARQUE \ CHARQUE LAGARTO";"123,487";"2";"51,64";"6.377,15";"0,01";"4.430,19";"0,01";"69,47";"15,95";"1.969,66";"0,01";"30,89";"49,73";"33,21";"4.259,20";"3.961,06";"0,00";"0,00";"0,00";"446,43";"0,00";"0,00";"0,00";"0,00";"1.969,66";"0,01";"33,21";"122,999";"0,00";"122,987";"0,000";"0,000";"0,00";"0,00";"0,00"
"74,46";"14";"14 - CASCADURA : PERECIVEIS \ SALGADOS \ CHARQUE \ CHARQUE PONTA DE AGULHA";"87,890";"2";"38,42";"3.376,63";"0,00";"1.677,56";"0,00";"49,68";"12,24";"1.075,95";"0,01";"31,86";"52,13";"34,27";"2.219,61";"2.064,24";"0,00";"0,00";"0,00";"236,44";"0,00";"0,00";"0,00";"0,00";"1.075,95";"0,01";"34,26";"83,090";"0,00";"77,890";"0,000";"0,000";"0,00";"0,00";"0,00"
"74,46";"14";"14 - CASCADURA : PERECIVEIS \ SALGADOS \ CHARQUE \ CHARQUE TRASEIRO";"47,000";"4";"33,00";"1.551,06";"0,00";"0,00";"0,00";"0,00";"9,74";"457,95";"0,00";"29,52";"46,52";"31,75";"1.058,57";"984,47";"0,00";"0,00";"0,00";"108,64";"0,00";"0,00";"0,00";"0,00";"457,95";"0,00";"31,75";"21,907";"0,00";"5,500";"0,000";"0,000";"0,00";"0,00";"0,00"
"74,46";"14";"14 - CASCADURA : PERECIVEIS \ SALGADOS \ INGREDIENTES P.FEIJOADA \ INGREDIENTES FEIJOADA";"14,000";"1";"19,98";"279,72";"0,00";"0,00";"0,00";"0,00";"5,54";"77,59";"0,00";"27,74";"55,25";"35,59";"180,17";"140,53";"0,00";"0,00";"0,00";"61,60";"0,00";"0,00";"0,00";"0,00";"77,59";"0,00";"35,57";"0,000";"0,00";"7,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"74,53";"14";"14 - CASCADURA : PERECIVEIS \ SALGADOS \ LINGUICAS DEFUMADAS \ LINGUICA CALABRESA";"2.517,867";"9";"19,80";"49.852,86";"0,07";"46.211,24";"0,06";"92,70";"2,59";"6.533,04";"0,03";"13,10";"30,45";"23,34";"38.215,90";"35.540,78";"0,00";"0,00";"0,00";"7.779,04";"0,00";"4,02";"29,20";"0,00";"6.533,04";"0,03";"15,53";"2.456,635";"0,05";"2.492,067";"0,002";"24.926.430,000";"0,00";"0,00";"0,00"
"74,54";"14";"14 - CASCADURA : PERECIVEIS \ SALGADOS \ LINGUICAS DEFUMADAS \ LINGUICA FINA MISTA";"436,717";"8";"18,99";"8.295,36";"0,01";"395,44";"0,00";"4,77";"4,25";"1.857,72";"0,01";"22,39";"49,04";"32,90";"5.565,98";"5.143,31";"0,00";"0,00";"0,00";"1.294,33";"0,01";"1,80";"10,31";"0,00";"1.857,72";"0,01";"26,53";"194,188";"0,00";"201,452";"0,000";"0,000";"0,00";"0,00";"0,00"
"74,55";"14";"14 - CASCADURA : PERECIVEIS \ SALGADOS \ LINGUICAS DEFUMADAS \ LINGUICA PAIO";"168,619";"4";"21,73";"3.664,89";"0,01";"0,00";"0,00";"0,00";"7,32";"1.234,58";"0,01";"33,69";"80,31";"44,54";"2.032,54";"1.858,67";"0,00";"0,00";"0,00";"571,64";"0,00";"0,55";"3,94";"0,00";"1.234,58";"0,01";"39,91";"70,716";"0,00";"108,139";"0,000";"0,000";"0,00";"0,00";"0,00"
"74,55";"14";"14 - CASCADURA : PERECIVEIS \ SALGADOS \ LINGUICAS DEFUMADAS \ LINGUICA PORTUGUESA";"26,974";"2";"18,95";"511,04";"0,00";"0,00";"0,00";"0,00";"5,49";"148,05";"0,00";"28,97";"67,82";"40,41";"304,52";"283,21";"0,00";"0,00";"0,00";"79,78";"0,00";"0,13";"1,38";"0,00";"148,05";"0,00";"34,33";"15,274";"0,00";"14,974";"0,000";"0,000";"0,00";"0,00";"0,00"
"74,55";"14";"14 - CASCADURA : PERECIVEIS \ SALGADOS \ LINGUICAS DEFUMADAS \ LINGUICA SUINA";"268,000";"4";"11,72";"3.139,76";"0,00";"312,75";"0,00";"9,96";"3,86";"1.034,18";"0,01";"32,94";"80,76";"44,68";"1.736,97";"1.615,39";"0,00";"0,00";"0,00";"490,20";"0,00";"0,30";"2,45";"0,00";"1.034,18";"0,01";"39,03";"113,418";"0,00";"107,200";"0,000";"0,000";"0,00";"0,00";"0,00"
"74,55";"14";"14 - CASCADURA : PERECIVEIS \ SALGADOS \ SUINO DEFUMADO \ COPA SUINA DEFUMADA";"0,342";"1";"54,97";"18,80";"0,00";"0,00";"0,00";"0,00";"14,82";"5,07";"0,00";"26,97";"52,85";"34,57";"12,30";"9,59";"0,00";"0,00";"0,00";"4,14";"0,00";"0,00";"0,00";"0,00";"5,07";"0,00";"34,58";"0,000";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"74,55";"14";"14 - CASCADURA : PERECIVEIS \ SALGADOS \ SUINO DEFUMADO \ COSTELA SUINA DEFUMADA";"4,638";"1";"55,71";"258,36";"0,00";"0,00";"0,00";"0,00";"17,01";"78,88";"0,00";"30,53";"64,35";"39,15";"157,20";"122,62";"0,00";"0,00";"0,00";"56,86";"0,00";"0,00";"0,00";"0,00";"78,88";"0,00";"39,15";"0,000";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"74,55";"14";"14 - CASCADURA : PERECIVEIS \ SALGADOS \ SUINO DEFUMADO \ LOMBO SUINO DEFUMADO";"8,152";"1";"55,23";"450,26";"0,00";"0,00";"0,00";"0,00";"17,12";"139,54";"0,00";"30,99";"65,91";"39,73";"271,38";"211,67";"0,00";"0,00";"0,00";"99,05";"0,00";"0,00";"0,00";"0,00";"139,54";"0,00";"39,73";"0,000";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"74,56";"14";"14 - CASCADURA : PERECIVEIS \ SALGADOS \ SUINO SALGADO \ CHISPE SUINO SALG";"342,837";"1";"11,11";"3.809,25";"0,01";"3.809,28";"0,01";"100,00";"2,97";"1.019,36";"0,01";"26,76";"52,23";"34,31";"2.502,31";"1.951,80";"0,00";"0,00";"0,00";"838,09";"0,00";"0,00";"0,00";"0,00";"1.019,36";"0,01";"34,31";"342,837";"0,01";"342,837";"0,000";"0,000";"0,00";"0,00";"0,00"
"74,57";"14";"14 - CASCADURA : PERECIVEIS \ SALGADOS \ SUINO SALGADO \ COSTELA SUINA SALG";"322,657";"3";"25,99";"8.385,88";"0,01";"8.069,64";"0,01";"96,23";"8,24";"2.659,61";"0,01";"31,72";"68,55";"40,67";"4.975,30";"3.880,73";"0,00";"0,00";"0,00";"1.845,54";"0,00";"0,00";"0,00";"0,00";"2.659,61";"0,01";"40,66";"315,255";"0,01";"315,255";"0,000";"0,000";"0,00";"0,00";"0,00"
"74,57";"14";"14 - CASCADURA : PERECIVEIS \ SALGADOS \ SUINO SALGADO \ GARGANTA SUINA SALG";"84,600";"1";"17,92";"1.515,69";"0,00";"90,27";"0,00";"5,96";"5,85";"494,94";"0,00";"32,65";"72,03";"41,87";"881,08";"687,25";"0,00";"0,00";"0,00";"333,50";"0,00";"0,00";"0,00";"0,00";"494,94";"0,00";"41,87";"84,600";"0,00";"84,600";"0,000";"0,000";"0,00";"0,00";"0,00"
"74,58";"14";"14 - CASCADURA : PERECIVEIS \ SALGADOS \ SUINO SALGADO \ LOMBO SUINO SALG";"293,889";"3";"26,51";"7.789,70";"0,01";"7.022,22";"0,01";"90,15";"5,87";"1.726,46";"0,01";"22,16";"39,72";"28,43";"5.575,26";"4.348,70";"0,00";"0,00";"0,00";"1.714,54";"0,00";"0,00";"0,00";"0,00";"1.726,46";"0,01";"28,42";"271,497";"0,01";"271,497";"0,000";"0,000";"0,00";"0,00";"0,00"
"74,58";"14";"14 - CASCADURA : PERECIVEIS \ SALGADOS \ SUINO SALGADO \ ORELHA SALG";"135,538";"1";"11,99";"1.624,84";"0,00";"1.624,84";"0,00";"100,00";"2,57";"348,38";"0,00";"21,44";"37,93";"27,50";"1.178,02";"918,86";"0,00";"0,00";"0,00";"357,60";"0,00";"0,00";"0,00";"0,00";"348,38";"0,00";"27,49";"135,538";"0,00";"135,538";"0,000";"0,000";"0,00";"0,00";"0,00"
"74,59";"14";"14 - CASCADURA : PERECIVEIS \ SALGADOS \ SUINO SALGADO \ PONTA COSTELA SUINA SALG";"291,738";"1";"18,63";"5.435,52";"0,01";"5.435,58";"0,01";"100,00";"3,95";"1.152,88";"0,01";"21,21";"37,35";"27,19";"3.957,48";"3.086,83";"0,00";"0,00";"0,00";"1.195,81";"0,00";"0,00";"0,00";"0,00";"1.152,88";"0,01";"27,19";"291,738";"0,01";"291,738";"0,000";"0,000";"0,00";"0,00";"0,00"
"74,59";"14";"14 - CASCADURA : PERECIVEIS \ SALGADOS \ SUINO SALGADO \ RABINHO SUINO SALG";"27,518";"1";"27,98";"769,96";"0,00";"0,00";"0,00";"0,00";"6,77";"186,23";"0,00";"24,19";"44,96";"31,01";"531,17";"414,31";"0,00";"0,00";"0,00";"169,42";"0,00";"0,00";"0,00";"0,00";"186,23";"0,00";"31,01";"275,180";"0,01";"275,180";"0,000";"0,000";"0,00";"0,00";"0,00"
"74,59";"15";"15 - PEDRA : MERCEARIA NAO ALIMENTOS \ BAZAR \ ARMARINHO \ ACESSORIOS ARMARINHO";"807,000";"32";"3,81";"3.074,43";"0,00";"0,00";"0,00";"0,00";"0,96";"771,08";"0,00";"25,08";"85,75";"46,17";"1.655,11";"1.553,92";"0,00";"0,00";"0,00";"749,43";"0,00";"0,00";"2,06";"0,00";"771,08";"0,00";"33,16";"0,548";"0,00";"0,075";"0,000";"0,000";"0,00";"0,00";"0,00"
"74,59";"15";"15 - PEDRA : MERCEARIA NAO ALIMENTOS \ BAZAR \ BOLSAS E SACOLAS \ BOLSA BRINDE";"3,000";"2";"4,66";"13,97";"0,00";"0,00";"0,00";"0,00";"1,46";"4,37";"0,00";"31,28";"83,82";"45,60";"7,60";"5,51";"0,00";"0,00";"0,00";"4,09";"0,00";"0,00";"0,00";"0,00";"4,37";"0,00";"44,22";"0,133";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"74,61";"15";"15 - PEDRA : MERCEARIA NAO ALIMENTOS \ BAZAR \ BOLSAS E SACOLAS \ SACOLA RECICLAVEL";"184.935,000";"2";"0,08";"14.794,49";"0,02";"0,00";"0,00";"0,00";"0,00";"49,70";"0,00";"0,34";"14,31";"12,52";"12.942,65";"10.095,32";"0,00";"0,00";"0,00";"4.649,47";"0,00";"0,01";"1,05";"0,00";"49,70";"0,00";"0,49";"106.208,820";"2,28";"147.948,000";"2,896";"5.108,595";"0,00";"0,00";"0,00"
"74,62";"15";"15 - PEDRA : MERCEARIA NAO ALIMENTOS \ BAZAR \ BOLSAS E SACOLAS \ SACOLA RETORNAVEL";"805,000";"1";"6,99";"5.626,30";"0,01";"0,00";"0,00";"0,00";"2,47";"1.986,59";"0,01";"35,31";"106,94";"51,68";"2.718,87";"1.994,37";"0,00";"0,00";"0,00";"1.645,33";"0,00";"0,00";"4,28";"0,00";"1.986,59";"0,01";"49,90";"52,325";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"74,62";"15";"15 - PEDRA : MERCEARIA NAO ALIMENTOS \ BAZAR \ CALCADOS \ ACESSORIOS PARA CALCADOS";"6,000";"1";"5,59";"33,54";"0,00";"0,00";"0,00";"0,00";"1,48";"8,88";"0,00";"26,48";"59,71";"37,39";"21,00";"14,87";"0,00";"0,00";"0,00";"9,80";"0,00";"0,00";"0,00";"0,00";"8,88";"0,00";"37,40";"0,000";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"74,62";"15";"15 - PEDRA : MERCEARIA NAO ALIMENTOS \ BAZAR \ CALCADOS \ GRAXAS";"20,000";"4";"18,39";"367,80";"0,00";"0,00";"0,00";"0,00";"3,87";"77,46";"0,00";"21,06";"60,65";"37,75";"228,95";"182,85";"0,00";"0,00";"0,00";"107,49";"0,00";"0,01";"0,11";"0,00";"77,46";"0,00";"29,76";"1,340";"0,00";"0,720";"0,000";"0,000";"0,00";"0,00";"0,00"
"74,63";"15";"15 - PEDRA : MERCEARIA NAO ALIMENTOS \ BAZAR \ CALCADOS \ SANDALIAS";"420,000";"19";"15,78";"6.625,58";"0,01";"2.357,81";"0,00";"35,59";"3,62";"1.522,36";"0,01";"22,98";"67,03";"40,13";"3.966,70";"3.166,07";"0,00";"0,00";"0,00";"1.937,14";"0,00";"0,36";"3,18";"0,00";"1.522,36";"0,01";"32,47";"131,387";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"74,63";"15";"15 - PEDRA : MERCEARIA NAO ALIMENTOS \ BAZAR \ CHURRASCO \ ACESSORIOS CHURRASCO";"73,000";"5";"10,51";"767,53";"0,00";"0,00";"0,00";"0,00";"3,93";"286,63";"0,00";"37,34";"119,84";"54,51";"349,13";"293,41";"0,00";"0,00";"0,00";"187,49";"0,00";"0,06";"0,69";"0,00";"286,63";"0,00";"49,42";"16,426";"0,00";"15,240";"0,000";"0,000";"0,00";"0,00";"0,00"
"74,64";"15";"15 - PEDRA : MERCEARIA NAO ALIMENTOS \ BAZAR \ CHURRASCO \ CARVAO";"360,000";"2";"22,91";"8.246,10";"0,01";"0,00";"0,00";"0,00";"7,01";"2.521,81";"0,01";"30,58";"94,08";"48,48";"4.248,73";"3.314,00";"0,00";"0,00";"0,00";"2.410,29";"0,00";"0,43";"5,12";"0,00";"2.521,81";"0,01";"43,21";"1.265,436";"0,03";"405,000";"1,458";"5.655,761";"0,00";"0,00";"0,00"
"74,64";"15";"15 - PEDRA : MERCEARIA NAO ALIMENTOS \ BAZAR \ CHURRASCO \ ESPETO";"32,000";"2";"7,82";"250,29";"0,00";"0,00";"0,00";"0,00";"2,23";"71,21";"0,00";"28,45";"68,21";"40,55";"148,80";"105,90";"0,00";"0,00";"0,00";"73,18";"0,00";"0,05";"0,25";"0,00";"71,21";"0,00";"40,21";"2,523";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"74,64";"15";"15 - PEDRA : MERCEARIA NAO ALIMENTOS \ BAZAR \ CHURRASCO \ GRELHA";"1,000";"1";"54,99";"54,99";"0,00";"0,00";"0,00";"0,00";"16,17";"16,17";"0,00";"29,41";"71,04";"41,53";"32,15";"22,76";"0,00";"0,00";"0,00";"16,07";"0,00";"0,00";"0,00";"0,00";"16,17";"0,00";"41,54";"0,000";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"74,64";"15";"15 - PEDRA : MERCEARIA NAO ALIMENTOS \ BAZAR \ CHURRASCO \ PALITOS";"3,000";"1";"9,30";"27,89";"0,00";"0,00";"0,00";"0,00";"2,86";"8,57";"0,00";"30,73";"76,85";"43,46";"15,77";"11,16";"0,00";"0,00";"0,00";"8,15";"0,00";"0,00";"0,00";"0,00";"8,57";"0,00";"43,42";"0,000";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"74,64";"15";"15 - PEDRA : MERCEARIA NAO ALIMENTOS \ BAZAR \ CHURRASCO \ TABUA";"1,000";"1";"42,99";"42,99";"0,00";"0,00";"0,00";"0,00";"12,80";"12,80";"0,00";"29,77";"72,65";"42,08";"24,90";"17,63";"0,00";"0,00";"0,00";"12,56";"0,00";"0,00";"0,00";"0,00";"12,80";"0,00";"42,07";"0,000";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"74,65";"15";"15 - PEDRA : MERCEARIA NAO ALIMENTOS \ BAZAR \ DESCARTAVEIS \ ALUMINIO";"590,000";"13";"6,64";"3.919,11";"0,01";"0,00";"0,00";"0,00";"2,25";"1.326,01";"0,01";"33,83";"99,03";"49,76";"1.969,15";"1.447,09";"0,00";"0,00";"0,00";"1.146,01";"0,00";"0,07";"2,06";"0,00";"1.326,01";"0,01";"47,82";"35,802";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"74,65";"15";"15 - PEDRA : MERCEARIA NAO ALIMENTOS \ BAZAR \ DESCARTAVEIS \ CANUDOS";"9,000";"1";"3,29";"29,61";"0,00";"0,00";"0,00";"0,00";"0,98";"8,86";"0,00";"29,92";"75,00";"42,86";"16,92";"12,05";"0,00";"0,00";"0,00";"8,70";"0,00";"0,00";"0,00";"0,00";"8,86";"0,00";"42,37";"0,000";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"74,65";"15";"15 - PEDRA : MERCEARIA NAO ALIMENTOS \ BAZAR \ DESCARTAVEIS \ COPOS-TULIPAS";"159,000";"3";"7,80";"1.240,18";"0,00";"0,00";"0,00";"0,00";"3,01";"478,21";"0,00";"38,56";"74,06";"42,55";"712,50";"647,25";"0,00";"0,00";"0,00";"114,72";"0,00";"0,14";"1,07";"0,00";"478,21";"0,00";"42,49";"26,159";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"74,65";"15";"15 - PEDRA : MERCEARIA NAO ALIMENTOS \ BAZAR \ DESCARTAVEIS \ FILMES PLASTICOS";"174,000";"5";"7,67";"1.334,06";"0,00";"0,00";"0,00";"0,00";"2,24";"389,53";"0,00";"29,20";"75,03";"42,87";"762,20";"554,42";"0,00";"0,00";"0,00";"390,11";"0,00";"0,12";"1,14";"0,00";"389,53";"0,00";"41,27";"18,388";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"74,66";"15";"15 - PEDRA : MERCEARIA NAO ALIMENTOS \ BAZAR \ DESCARTAVEIS \ FILTROS";"1.159,000";"7";"4,82";"5.588,54";"0,01";"579,74";"0,00";"10,37";"1,80";"2.082,71";"0,01";"37,27";"77,59";"43,69";"3.146,85";"2.988,89";"0,00";"0,00";"0,00";"516,94";"0,00";"0,07";"3,63";"0,00";"2.082,71";"0,01";"41,07";"76,122";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"74,66";"15";"15 - PEDRA : MERCEARIA NAO ALIMENTOS \ BAZAR \ DESCARTAVEIS \ FORMAS";"5,000";"1";"15,99";"79,95";"0,00";"0,00";"0,00";"0,00";"5,84";"29,18";"0,00";"36,50";"67,26";"40,21";"47,80";"43,38";"0,00";"0,00";"0,00";"7,40";"0,00";"0,00";"0,00";"0,00";"29,18";"0,00";"40,22";"0,000";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"74,66";"15";"15 - PEDRA : MERCEARIA NAO ALIMENTOS \ BAZAR \ DESCARTAVEIS \ FOSFOROS";"668,000";"2";"5,40";"3.605,47";"0,00";"0,00";"0,00";"0,00";"1,39";"926,86";"0,00";"25,71";"77,43";"43,64";"2.032,06";"1.622,77";"0,00";"0,00";"0,00";"1.055,84";"0,00";"0,00";"1,78";"0,00";"926,86";"0,00";"36,35";"51,020";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
