"%Acm. Venda";"Código Empresa";"Empresa : Nível 4";"Venda Quantidade";"Venda Itens";"Unitário Médio";"Venda Valor";"Venda % Partic.";"Promoções Valor Venda";"Promoc. % Partic.";"% Partic. Prom./Vda.";"Lucratividade Unit.";"Lucratividade Valor";"Lucrat. % Partic.";"Lucrat. Marg %";"% Mark Up";"% Mark Down";"Custo Bruto";"Custo Líquido";"Despesa Venda";"Compror";"Comissão";"Impostos Venda";"Valor IBS  Municipal";"Valor IBS  Estadual";"Valor CBS";"Valor IS";"Contribuição Valor";"Contrib. % Partic.";"Contrib. Marg %*";"Peso Bruto";"Peso Brt %Partic.";"Peso Líquido";"Volume M ³";"Valor Venda Por M³";"Despesa Fixa";"Desconto Fixo";"Vlr Descto Fora de NF"
"0,16";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ BAZAR \ UTILIDADES \ LUVA";"57,000";"4";"16,65";"948,96";"0,00";"0,00";"0,00";"0,00";"4,58";"261,13";"0,00";"27,52";"67,65";"40,35";"566,04";"410,48";"0,00";"0,00";"0,00";"277,35";"0,00";"0,63";"6,24";"0,00";"261,13";"0,00";"38,88";"2,805";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,16";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ BAZAR \ UTILIDADES \ PILHA E BATERIA";"201,000";"11";"16,40";"3.295,47";"0,00";"576,86";"0,00";"17,50";"3,58";"720,47";"0,00";"21,86";"63,28";"38,76";"2.018,26";"1.611,78";"0,00";"0,00";"0,00";"963,22";"0,00";"2,53";"21,41";"0,00";"720,47";"0,00";"30,89";"11,115";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,17";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ BAZAR \ UTILIDADES \ VELA";"376,000";"12";"10,71";"4.025,98";"0,01";"0,00";"0,00";"0,00";"3,14";"1.181,01";"0,01";"29,33";"70,84";"41,47";"2.356,52";"1.668,07";"0,00";"0,00";"0,00";"1.176,90";"0,00";"2,32";"25,61";"0,00";"1.181,01";"0,01";"41,45";"61,742";"0,00";"61,266";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,18";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ BANHEIRO \ DESODORIZANTE SANITARIO";"1.100,000";"56";"6,60";"7.258,00";"0,01";"2.417,56";"0,00";"33,31";"1,73";"1.897,61";"0,01";"26,15";"51,58";"34,03";"4.788,32";"4.536,33";"0,00";"0,00";"0,00";"824,06";"0,02";"6,00";"57,74";"0,00";"1.897,61";"0,01";"29,49";"42,574";"0,00";"18,759";"0,010";"725.800,000";"0,00";"0,00";"0,00"
"0,19";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ BANHEIRO \ LIMPADORES DE BANHEIRO";"237,000";"14";"16,05";"3.804,00";"0,01";"214,41";"0,00";"5,64";"4,74";"1.122,71";"0,01";"29,51";"55,45";"35,67";"2.447,08";"2.196,12";"0,00";"0,00";"0,00";"485,16";"0,02";"3,05";"29,45";"0,00";"1.122,71";"0,01";"33,83";"53,535";"0,00";"41,050";"0,005";"760.800,000";"0,00";"0,00";"0,00"
"0,19";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ COZINHA \ DESENGORDURANTE";"177,000";"18";"13,72";"2.428,86";"0,00";"223,22";"0,00";"9,19";"3,71";"656,20";"0,00";"27,02";"47,59";"32,24";"1.645,73";"1.547,99";"0,00";"0,00";"0,00";"224,67";"0,02";"2,18";"19,80";"0,00";"656,20";"0,00";"29,77";"59,749";"0,00";"36,450";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,19";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ COZINHA \ DESINFETANTE";"6,000";"3";"17,66";"105,98";"0,00";"0,00";"0,00";"0,00";"4,22";"25,31";"0,00";"23,88";"68,57";"40,68";"62,87";"49,70";"0,00";"0,00";"0,00";"30,98";"0,00";"0,08";"0,69";"0,00";"25,31";"0,00";"33,74";"1,712";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,22";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ COZINHA \ DETERGENTE";"9.041,000";"27";"2,46";"22.276,01";"0,03";"10.961,81";"0,02";"49,21";"0,62";"5.576,39";"0,03";"25,03";"49,85";"33,26";"14.866,00";"14.639,09";"0,00";"0,00";"0,00";"2.060,53";"0,00";"4,18";"192,32";"0,00";"5.576,39";"0,03";"27,58";"4.729,032";"0,11";"2.939,200";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,22";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ COZINHA \ KT LIMPADOR COZINHA";"9,000";"1";"12,18";"109,59";"0,00";"0,00";"0,00";"0,00";"2,77";"24,97";"0,00";"22,78";"47,08";"32,01";"74,51";"74,49";"0,00";"0,00";"0,00";"10,14";"0,00";"0,09";"0,90";"0,00";"24,97";"0,00";"25,11";"0,000";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,22";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ COZINHA \ LIMPADOR";"153,000";"3";"6,64";"1.015,44";"0,00";"0,00";"0,00";"0,00";"1,73";"264,77";"0,00";"26,07";"41,99";"29,57";"715,17";"656,74";"0,00";"0,00";"0,00";"93,93";"0,00";"0,69";"8,55";"0,00";"264,77";"0,00";"28,73";"66,421";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,23";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ COZINHA \ SABAO PASTOSO";"508,000";"8";"8,16";"4.145,79";"0,01";"2.437,62";"0,00";"58,80";"1,98";"1.007,90";"0,01";"24,31";"68,08";"40,50";"2.466,61";"1.925,20";"0,00";"0,00";"0,00";"1.212,69";"0,00";"1,82";"25,02";"0,00";"1.007,90";"0,01";"34,36";"252,187";"0,01";"307,500";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,23";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ COZINHA \ SECANTE";"5,000";"1";"47,70";"238,52";"0,00";"0,00";"0,00";"0,00";"10,83";"54,13";"0,00";"22,69";"34,94";"25,89";"176,76";"162,32";"0,00";"0,00";"0,00";"22,06";"0,00";"0,20";"1,94";"0,00";"54,13";"0,00";"25,01";"1,415";"0,00";"1,250";"0,002";"119.260,000";"0,00";"0,00";"0,00"
"0,25";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ INSETICIDAS-REPELENTES \ INSETICIDA AEROSOL";"804,000";"17";"15,13";"12.162,32";"0,02";"5.159,73";"0,01";"42,42";"2,69";"2.162,92";"0,01";"17,78";"49,19";"32,97";"8.152,01";"6.444,26";"0,00";"0,00";"0,00";"3.555,15";"0,03";"8,15";"79,36";"0,00";"2.162,92";"0,01";"25,13";"306,715";"0,01";"16,745";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,25";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ INSETICIDAS-REPELENTES \ INSETICIDA ELETRICO";"27,000";"2";"52,77";"1.424,73";"0,00";"0,00";"0,00";"0,00";"3,43";"92,63";"0,00";"6,50";"24,23";"19,51";"1.146,81";"915,82";"0,00";"0,00";"0,00";"416,28";"0,00";"1,07";"9,05";"0,00";"92,63";"0,00";"9,19";"5,712";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,25";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ INSETICIDAS-REPELENTES \ INSETICIDA ESPIR-PASTILHA";"25,000";"1";"8,06";"201,43";"0,00";"0,00";"0,00";"0,00";"1,65";"41,29";"0,00";"20,50";"55,17";"35,56";"129,81";"101,26";"0,00";"0,00";"0,00";"58,89";"0,00";"0,24";"1,26";"0,00";"41,29";"0,00";"28,97";"3,550";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,25";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ INSETICIDAS-REPELENTES \ INSETICIDA GEL";"34,000";"1";"20,05";"681,70";"0,00";"0,00";"0,00";"0,00";"4,81";"163,43";"0,00";"23,97";"70,63";"41,40";"399,51";"319,04";"0,00";"0,00";"0,00";"199,23";"0,00";"0,35";"4,43";"0,00";"163,43";"0,00";"33,87";"1,190";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,25";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ INSETICIDAS-REPELENTES \ INSETICIDA ISCA";"28,000";"3";"31,81";"890,63";"0,00";"0,00";"0,00";"0,00";"5,86";"164,18";"0,00";"18,43";"49,63";"33,17";"595,24";"466,21";"0,00";"0,00";"0,00";"260,24";"0,00";"0,57";"5,66";"0,00";"164,18";"0,00";"26,04";"0,201";"0,00";"0,208";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,25";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ INSETICIDAS-REPELENTES \ INSETICIDA LIQUIDO";"5,000";"2";"37,17";"185,86";"0,00";"0,00";"0,00";"0,00";"5,61";"28,03";"0,00";"15,08";"43,38";"30,25";"129,63";"103,52";"0,00";"0,00";"0,00";"54,31";"0,00";"0,14";"1,16";"0,00";"28,03";"0,00";"21,31";"1,468";"0,00";"0,280";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,25";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ INSETICIDAS-REPELENTES \ KT REPELENTE";"12,000";"2";"19,98";"239,76";"0,00";"0,00";"0,00";"0,00";"3,08";"36,97";"0,00";"15,42";"44,29";"30,70";"166,16";"132,69";"0,00";"0,00";"0,00";"70,09";"0,00";"0,12";"1,56";"0,00";"36,97";"0,00";"21,79";"1,140";"0,00";"1,008";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,25";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ INSETICIDAS-REPELENTES \ REPELENTE ELETRICO";"80,000";"8";"22,68";"1.814,40";"0,00";"764,28";"0,00";"42,12";"4,24";"338,91";"0,00";"18,68";"51,30";"33,90";"1.199,24";"945,23";"0,00";"0,00";"0,00";"530,26";"0,00";"1,29";"11,57";"0,00";"338,91";"0,00";"26,39";"6,388";"0,00";"1,386";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,27";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ LIMPEZA GERAL \ AGUA SANITARIA";"2.314,000";"13";"5,52";"12.768,73";"0,02";"7.610,15";"0,01";"59,60";"1,69";"3.910,28";"0,02";"30,62";"65,49";"39,57";"7.715,64";"7.677,34";"0,00";"0,00";"0,00";"1.181,11";"0,00";"6,93";"104,78";"0,00";"3.910,28";"0,02";"33,75";"4.864,042";"0,11";"2.737,200";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,28";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ LIMPEZA GERAL \ ALCOOL";"734,000";"10";"10,09";"7.403,70";"0,01";"0,00";"0,00";"0,00";"3,24";"2.377,63";"0,01";"32,11";"64,59";"39,24";"4.498,29";"4.246,83";"0,00";"0,00";"0,00";"779,24";"0,01";"6,94";"58,71";"0,00";"2.377,63";"0,01";"35,89";"620,967";"0,01";"33,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,28";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ LIMPEZA GERAL \ ANTI MOFO - UMIDADE";"45,000";"5";"15,39";"692,55";"0,00";"0,00";"0,00";"0,00";"2,66";"119,85";"0,00";"17,31";"34,05";"25,40";"516,63";"370,28";"0,00";"0,00";"0,00";"202,42";"0,00";"0,45";"4,46";"0,00";"119,85";"0,00";"24,45";"10,641";"0,00";"6,600";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,28";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ LIMPEZA GERAL \ AROMATIZANTE";"56,000";"8";"19,98";"1.118,82";"0,00";"0,00";"0,00";"0,00";"3,52";"197,28";"0,00";"17,63";"39,00";"28,06";"804,92";"627,85";"0,00";"0,00";"0,00";"293,69";"0,00";"0,77";"7,44";"0,00";"197,28";"0,00";"23,91";"1,120";"0,00";"3,960";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,28";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ LIMPEZA GERAL \ CERA";"82,000";"5";"15,15";"1.242,56";"0,00";"1.207,58";"0,00";"97,18";"1,86";"152,29";"0,00";"12,26";"35,83";"26,38";"914,77";"726,98";"0,00";"0,00";"0,00";"363,29";"0,00";"0,82";"8,21";"0,00";"152,29";"0,00";"17,32";"0,000";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,28";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ LIMPEZA GERAL \ CLORO";"275,000";"8";"10,12";"2.781,86";"0,00";"772,86";"0,00";"27,78";"2,43";"667,40";"0,00";"23,99";"55,80";"35,81";"1.785,55";"1.597,96";"0,00";"0,00";"0,00";"516,49";"0,00";"2,32";"20,77";"0,00";"667,40";"0,00";"29,46";"440,553";"0,01";"56,800";"0,090";"30.909,556";"0,00";"0,00";"0,00"
"0,28";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ LIMPEZA GERAL \ DESENTUPIDOR";"51,000";"2";"33,81";"1.724,19";"0,00";"0,00";"0,00";"0,00";"10,63";"542,19";"0,00";"31,45";"54,85";"35,42";"1.113,46";"1.022,51";"0,00";"0,00";"0,00";"159,49";"0,00";"1,53";"14,00";"0,00";"542,19";"0,00";"34,65";"40,188";"0,00";"27,200";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,30";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ LIMPEZA GERAL \ DESINFETANTE";"1.496,000";"71";"10,58";"15.833,04";"0,02";"8.770,71";"0,01";"55,39";"2,23";"3.329,47";"0,02";"21,03";"54,45";"35,26";"10.251,07";"8.105,15";"0,00";"0,00";"0,00";"4.398,42";"0,01";"9,35";"102,61";"0,00";"3.329,47";"0,02";"29,12";"1.921,168";"0,04";"1.438,770";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,32";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ LIMPEZA GERAL \ DESODORIZADOR-ODORIZADOR";"693,000";"73";"19,59";"13.577,24";"0,02";"3.723,53";"0,01";"27,42";"4,10";"2.840,58";"0,02";"20,92";"42,24";"29,69";"9.545,61";"7.697,90";"0,00";"0,00";"0,00";"3.038,76";"0,00";"10,00";"94,80";"0,00";"2.840,58";"0,02";"26,95";"120,280";"0,00";"285,524";"0,583";"23.288,576";"0,00";"0,00";"0,00"
"0,32";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ LIMPEZA GERAL \ DESOMIDIFICANTE-NAFTALINA";"271,000";"10";"6,84";"1.854,76";"0,00";"0,00";"0,00";"0,00";"1,46";"395,30";"0,00";"21,31";"58,32";"36,84";"1.171,55";"916,82";"0,00";"0,00";"0,00";"542,64";"0,00";"1,02";"11,91";"0,00";"395,30";"0,00";"30,13";"32,152";"0,00";"19,830";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,33";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ LIMPEZA GERAL \ KT LIMPEZA";"709,000";"7";"11,15";"7.904,30";"0,01";"8.167,13";"0,01";"103,33";"2,75";"1.947,21";"0,01";"24,63";"50,90";"33,73";"5.238,11";"5.225,94";"0,00";"0,00";"0,00";"731,15";"0,01";"7,11";"64,53";"0,00";"1.947,21";"0,01";"27,15";"1.079,546";"0,02";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,34";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ LIMPEZA GERAL \ LIMPADOR MULTI USO";"1.575,000";"26";"5,17";"8.137,73";"0,01";"4.012,75";"0,01";"49,31";"1,66";"2.607,62";"0,01";"32,04";"68,87";"40,78";"4.818,85";"4.777,37";"0,00";"0,00";"0,00";"752,74";"0,02";"4,05";"65,28";"0,00";"2.607,62";"0,01";"35,31";"900,693";"0,02";"380,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,36";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ LIMPEZA GERAL \ LIMPADOR PERFUMADO";"1.493,000";"52";"7,44";"11.104,11";"0,02";"5.051,29";"0,01";"45,49";"2,16";"3.222,86";"0,02";"29,02";"58,81";"37,03";"6.992,11";"6.854,12";"0,00";"0,00";"0,00";"1.027,13";"0,00";"7,59";"89,24";"0,00";"3.222,86";"0,02";"31,98";"872,928";"0,02";"709,300";"0,012";"925.342,500";"0,00";"0,00";"0,00"
"0,37";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ LIMPEZA GERAL \ LIMPADOR USO GERAL";"431,000";"33";"14,30";"6.163,46";"0,01";"481,20";"0,00";"7,81";"3,73";"1.609,28";"0,01";"26,11";"45,42";"31,24";"4.238,29";"3.984,06";"0,00";"0,00";"0,00";"570,12";"0,00";"5,89";"50,32";"0,00";"1.609,28";"0,01";"28,77";"177,138";"0,00";"91,700";"0,014";"440.247,143";"0,00";"0,00";"0,00"
"0,37";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ LIMPEZA GERAL \ LUSTRA MOVEIS";"254,000";"14";"11,51";"2.923,04";"0,00";"437,73";"0,00";"14,98";"2,20";"557,89";"0,00";"19,09";"53,41";"34,81";"1.905,39";"1.510,70";"0,00";"0,00";"0,00";"854,45";"0,00";"1,97";"18,38";"0,00";"557,89";"0,00";"26,97";"79,381";"0,00";"47,000";"0,027";"108.260,741";"0,00";"0,00";"0,00"
"0,37";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ LIMPEZA GERAL \ OLEOS";"65,000";"3";"18,44";"1.198,31";"0,00";"0,00";"0,00";"0,00";"5,19";"337,53";"0,00";"28,17";"83,89";"45,62";"651,63";"523,18";"0,00";"0,00";"0,00";"337,60";"0,00";"0,78";"7,95";"0,00";"337,53";"0,00";"39,22";"11,032";"0,00";"12,100";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,37";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ LIMPEZA GERAL \ POLIDOR";"10,000";"2";"39,99";"399,90";"0,00";"0,00";"0,00";"0,00";"4,46";"44,56";"0,00";"11,14";"33,91";"25,32";"298,64";"238,49";"0,00";"0,00";"0,00";"116,85";"0,00";"0,30";"2,50";"0,00";"44,56";"0,00";"15,74";"0,000";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,37";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ LIMPEZA GERAL \ REMOVEDOR";"114,000";"7";"16,91";"1.927,95";"0,00";"963,63";"0,00";"49,98";"2,91";"331,27";"0,00";"17,18";"38,93";"28,02";"1.387,71";"1.124,07";"0,00";"0,00";"0,00";"472,61";"0,00";"1,53";"13,27";"0,00";"331,27";"0,00";"22,76";"52,731";"0,00";"70,500";"0,040";"48.198,750";"0,00";"0,00";"0,00"
"0,38";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ LIMPEZA GERAL \ SAPONACEO";"582,000";"18";"13,78";"8.017,62";"0,01";"1.826,66";"0,00";"22,78";"2,38";"1.383,99";"0,01";"17,26";"49,19";"32,97";"5.374,25";"4.289,82";"0,00";"0,00";"0,00";"2.343,80";"0,00";"5,90";"50,50";"0,00";"1.383,99";"0,01";"24,39";"317,109";"0,01";"172,800";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,38";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ LIMPEZA GERAL \ SODA CAUSTICA";"29,000";"2";"16,41";"475,99";"0,00";"211,13";"0,00";"44,36";"4,02";"116,49";"0,00";"24,47";"59,70";"37,38";"298,05";"262,56";"0,00";"0,00";"0,00";"96,94";"0,00";"0,30";"3,35";"0,00";"116,49";"0,00";"30,73";"12,105";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,41";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ ROUPAS \ AMACIANTE CONCENTRADO";"1.696,000";"51";"13,43";"22.781,85";"0,03";"7.473,82";"0,01";"32,81";"2,55";"4.323,60";"0,02";"18,98";"32,39";"24,47";"17.207,63";"16.212,27";"138,66";"0,00";"0,00";"2.107,32";"0,03";"20,68";"187,16";"0,00";"4.462,26";"0,02";"21,58";"1.055,631";"0,02";"384,900";"0,017";"1.340.108,824";"0,00";"0,00";"0,00"
"0,42";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ ROUPAS \ AMACIANTE DILUIDO";"1.061,000";"30";"8,90";"9.447,98";"0,01";"6.482,19";"0,01";"68,61";"2,36";"2.509,13";"0,01";"26,56";"51,83";"34,14";"6.222,90";"6.064,92";"0,00";"0,00";"0,00";"873,94";"0,00";"11,54";"78,86";"0,00";"2.509,13";"0,01";"29,26";"1.785,325";"0,04";"696,200";"0,146";"64.712,192";"0,00";"0,00";"0,00"
"0,42";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ ROUPAS \ ANTI UMIDADE";"10,000";"2";"22,99";"229,90";"0,00";"0,00";"0,00";"0,00";"9,48";"94,83";"0,00";"41,25";"102,00";"50,50";"113,81";"113,81";"0,00";"0,00";"0,00";"21,27";"0,00";"0,20";"1,90";"0,00";"94,83";"0,00";"45,45";"3,200";"0,00";"2,750";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,42";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ ROUPAS \ FACILITADOR DE ROUPA";"32,000";"3";"19,80";"633,68";"0,00";"0,00";"0,00";"0,00";"2,51";"80,33";"0,00";"12,68";"31,00";"23,66";"483,72";"407,29";"0,00";"0,00";"0,00";"146,06";"0,00";"0,48";"4,35";"0,00";"80,33";"0,00";"16,47";"12,376";"0,00";"3,240";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,42";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ ROUPAS \ KIT ROUPAS";"19,000";"2";"35,84";"680,91";"0,00";"0,00";"0,00";"0,00";"7,05";"134,03";"0,00";"19,68";"29,22";"22,61";"526,94";"483,89";"0,00";"0,00";"0,00";"62,98";"0,00";"0,63";"5,58";"0,00";"134,03";"0,00";"21,69";"0,000";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,42";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ ROUPAS \ SABAO BARRA";"700,000";"21";"4,49";"3.142,09";"0,00";"879,07";"0,00";"27,98";"1,02";"713,30";"0,00";"22,70";"62,83";"38,59";"1.929,70";"1.509,56";"0,00";"0,00";"0,00";"919,22";"0,00";"0,16";"9,25";"0,00";"713,30";"0,00";"32,09";"61,045";"0,00";"120,970";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,50";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ ROUPAS \ SABAO LIQUIDO";"2.351,000";"48";"24,01";"56.444,66";"0,08";"42.780,71";"0,06";"75,79";"4,68";"11.010,19";"0,06";"19,51";"38,88";"28,00";"40.642,14";"40.213,34";"0,00";"0,00";"0,00";"5.221,13";"0,03";"51,01";"459,43";"0,00";"11.010,19";"0,06";"21,49";"5.866,838";"0,13";"5.737,350";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,55";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ ROUPAS \ SABAO PO";"2.363,000";"19";"16,14";"38.143,28";"0,05";"27.966,47";"0,04";"73,32";"2,89";"6.827,78";"0,04";"17,90";"36,32";"26,64";"27.981,26";"27.787,25";"0,00";"0,00";"0,00";"3.528,25";"0,11";"33,03";"309,24";"0,00";"6.827,78";"0,04";"19,72";"3.881,053";"0,09";"2.691,000";"15,986";"2.386,043";"0,00";"0,00";"0,00"
"0,56";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ LIMPEZA \ ROUPAS \ TIRA MANCHAS-FERRUG-PELO";"522,000";"21";"15,36";"8.017,35";"0,01";"1.568,08";"0,00";"19,56";"5,13";"2.680,45";"0,01";"33,43";"66,41";"39,91";"4.817,71";"4.517,95";"0,00";"0,00";"0,00";"818,95";"0,00";"7,70";"65,58";"0,00";"2.680,45";"0,01";"37,24";"160,317";"0,00";"55,260";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,56";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ PERFUMARIA \ DEPILACO \ ACESSORIOS DEPILACAO";"1,000";"1";"29,99";"29,99";"0,00";"0,00";"0,00";"0,00";"0,40";"0,40";"0,00";"1,33";"1,32";"1,30";"29,60";"29,60";"0,00";"0,00";"0,00";"0,00";"0,00";"0,03";"0,27";"0,00";"0,40";"0,00";"1,33";"0,000";"0,00";"0,043";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,57";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ PERFUMARIA \ DEPILACO \ APARELHO BARBEAR";"513,000";"23";"12,59";"6.459,13";"0,01";"935,43";"0,00";"14,48";"3,33";"1.705,79";"0,01";"26,41";"43,51";"30,32";"4.500,79";"4.155,87";"0,00";"0,00";"0,00";"597,47";"0,04";"6,92";"52,87";"0,00";"1.705,79";"0,01";"29,10";"14,978";"0,00";"0,000";"0,022";"293.596,818";"0,00";"0,00";"0,00"
"0,57";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ PERFUMARIA \ DEPILACO \ APARELHO DEPILAR";"109,000";"13";"20,52";"2.236,57";"0,00";"699,10";"0,00";"31,26";"5,22";"569,22";"0,00";"25,45";"40,63";"28,89";"1.590,38";"1.460,46";"0,00";"0,00";"0,00";"206,88";"0,01";"1,98";"18,35";"0,00";"569,22";"0,00";"28,04";"3,963";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,57";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ PERFUMARIA \ DEPILACO \ BALSAMO";"3,000";"1";"44,98";"134,94";"0,00";"0,00";"0,00";"0,00";"10,79";"32,37";"0,00";"23,99";"31,56";"23,99";"102,57";"102,57";"0,00";"0,00";"0,00";"0,00";"0,00";"0,12";"1,20";"0,00";"32,37";"0,00";"23,99";"0,834";"0,00";"0,300";"0,000";"0,000";"0,00";"0,00";"0,00"
